asin,sku,date,metrics.sales,metrics.spend,metrics.clicks,metrics.impressions,metrics.orders,metrics.conversion_rate,metrics.acos,metrics.roas,metrics.ctr,metrics.cpc,metrics.conversions,metrics.same_sku_sales,metrics.same_sku_orders,metrics.daily_budget,metrics.total_budget,metrics.max_spend,metrics.avg_spend,metrics.total_sales,metrics.total_acos,metrics.total_units,metrics.organic_sales,metrics.organic_orders,metrics.page_views,metrics.ad_sales_perc,metrics.tos_is,metrics.aov,metrics.sessions,metrics.buy_box_percentage,metrics.browser_sessions,metrics.mobile_app_sessions
B0DG2XPT77,"""None""","""2026-02-05""",437.14,7.08,3,107,1,0.333333,0.0162,61.74,0.028,2.36,1,437.14,1,,,,,0.0,,0,0,0,2,,,437.14,0,,0,0
B0FGVKQ3GS,"""None""","""2026-02-08""",760.95,45.12,10,1169,1,0.1,0.0593,16.87,0.0086,4.51,1,760.95,1,,,,,760.95,5.93,1,0,0,12,100.0,,760.95,0,,0,0
B0FFTPDXXR,"""None""","""2026-02-27""",475.24,3.1,1,21,1,1.0,0.0065,153.3,0.0476,3.1,1,475.24,1,,,,,0,,0,0,0,2,,,475.24,0,,0,0
B0DG2ZB37P,"""None""","""2026-02-24""",475.24,5.08,3,2128,1,0.333333,0.0107,93.55,0.0014,1.69,1,475.24,1,,,,,0,,0,0,0,3,,,475.24,0,,0,0
B0FFTQQMD4,"""None""","""2026-02-02""",475.24,11.48,4,350,1,0.25,0.0242,41.4,0.0114,2.87,1,475.24,1,,,,,0,,0,0,0,5,,,475.24,0,,0,0
B0FFTQQMD4,"""None""","""2026-02-03""",475.24,6.33,2,676,1,0.5,0.0133,75.08,0.003,3.17,1,475.24,1,,,,,475.24,1.33,1,0,0,3,100.0,,475.24,0,,0,0
B0FFTMVTF3,"""None""","""2026-02-15""",475.24,7.3,2,668,1,0.5,0.0154,65.1,0.003,3.65,1,475.24,1,,,,,0,,0,0,0,3,,,475.24,0,,0,0
B0FFTMVTF3,"""None""","""2026-02-18""",475.24,10.28,3,1995,1,0.333333,0.0216,46.23,0.0015,3.43,1,475.24,1,,,,,0.0,,0,0,0,5,,,475.24,0,,0,0
B0FFTMVTF3,"""None""","""2026-02-22""",475.24,13.09,4,1210,1,0.25,0.0275,36.31,0.0033,3.27,1,475.24,1,,,,,0,,0,0,0,5,,,475.24,0,,0,0
B0FGVJPZXX,"""None""","""2026-02-11""",760.95,8.84,2,947,1,0.5,0.0116,86.08,0.0021,4.42,1,760.95,1,,,,,0,,0,0,0,1,,,760.95,0,,0,0
B0FGVKMQ95,"""None""","""2026-02-25""",760.96,5.76,1,92,1,1.0,0.0076,132.11,0.0109,5.76,1,760.96,1,,,,,0,,0,0,0,4,,,760.96,0,,0,0
B0DG2XTC5C,"""None""","""2026-02-01""",437.14,8.86,5,1153,1,0.2,0.0203,49.34,0.0043,1.77,1,0,0,,,,,0,,0,0,0,18,,,437.14,0,,0,0
B0DG2XTC5C,"""None""","""2026-02-03""",437.14,6.45,3,905,1,0.333333,0.0148,67.77,0.0033,2.15,1,437.14,1,,,,,0,,0,0,0,12,,,437.14,0,,0,0
B0DG2XTC5C,"""None""","""2026-02-10""",437.14,11.67,7,931,1,0.142857,0.0267,37.46,0.0075,1.67,1,437.14,1,,,,,437.14,2.67,1,0,0,15,100.0,,437.14,0,,0,0
B0FGVM6RCB,"""None""","""2026-02-26""",760.95,4.89,1,788,1,1.0,0.0064,155.61,0.0013,4.89,1,760.95,1,,,,,0,,0,0,0,1,,,760.95,0,,0,0
B0FFTPRXVK,"""None""","""2026-02-22""",475.24,6.52,2,170,1,0.5,0.0137,72.89,0.0118,3.26,1,475.24,1,,,,,0,,0,0,0,4,,,475.24,0,,0,0
B0DG2YPY6L,"""None""","""2026-02-27""",475.24,26.65,16,3785,1,0.0625,0.0561,17.83,0.0042,1.67,1,475.24,1,,,,,0,,0,0,0,23,,,475.24,0,,0,0
